,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
892,2012-12-25,13.38,13.43,13.14,13.35,
891,2012-12-24,13.31,13.45,13.21,13.38,
890,2012-12-23,13.37,13.47,13.01,13.31,
889,2012-12-22,13.5,13.59,13.32,13.37,
888,2012-12-21,13.52,13.6,13.42,13.5,
887,2012-12-20,13.6,13.72,13.33,13.52,
886,2012-12-19,13.3,13.6,13.2,13.6,
885,2012-12-18,13.25,13.4,13.11,13.3,
884,2012-12-17,13.3,13.49,12.75,13.25,
883,2012-12-16,13.49,13.67,13.13,13.3,
882,2012-12-15,13.6,13.64,13.44,13.49,
881,2012-12-14,13.7,13.9,13.0,13.6,
880,2012-12-13,13.7,13.8,13.47,13.7,
879,2012-12-12,13.56,13.8,13.3,13.7,
878,2012-12-11,13.43,13.67,13.3,13.56,
877,2012-12-10,13.39,13.55,13.27,13.43,
876,2012-12-09,13.42,13.53,13.02,13.39,
875,2012-12-08,13.5,13.55,13.35,13.42,
874,2012-12-07,13.3,13.55,12.98,13.5,
873,2012-12-06,13.38,13.69,12.9,13.3,
872,2012-12-05,13.41,13.42,13.15,13.38,
871,2012-12-04,12.68,13.5,12.62,13.41,
870,2012-12-03,12.5,12.68,12.48,12.68,
869,2012-12-02,12.56,12.68,12.43,12.5,
868,2012-12-01,12.57,12.69,12.46,12.56,
867,2012-11-30,12.45,12.65,12.42,12.57,
866,2012-11-29,12.35,12.6,12.15,12.45,
865,2012-11-28,12.2,12.41,12.1,12.35,
864,2012-11-27,12.25,12.34,11.9,12.2,
863,2012-11-26,12.48,12.65,11.89,12.25,
862,2012-11-25,12.41,12.6,12.31,12.48,
861,2012-11-24,12.35,12.48,12.25,12.41,
860,2012-11-23,12.42,12.42,12.13,12.35,
859,2012-11-22,11.77,12.43,11.67,12.42,
858,2012-11-21,11.73,11.78,11.64,11.77,
857,2012-11-20,11.8,11.8,11.57,11.73,
856,2012-11-19,11.65,11.84,11.6,11.8,
855,2012-11-18,11.79,11.83,11.62,11.65,
854,2012-11-17,11.75,11.8,11.52,11.79,
853,2012-11-16,11.2,11.8,11.17,11.75,
852,2012-11-15,10.95,11.3,10.86,11.2,
851,2012-11-14,10.95,11.05,10.82,10.95,
850,2012-11-13,11.01,11.13,10.92,10.95,
849,2012-11-12,10.87,11.18,10.77,11.01,
848,2012-11-11,10.89,10.94,10.7,10.87,
847,2012-11-10,10.82,10.96,10.75,10.89,
846,2012-11-09,10.93,10.98,10.79,10.82,
845,2012-11-08,10.92,11.07,10.75,10.93,
844,2012-11-07,10.9,11.22,10.8,10.92,
843,2012-11-06,10.75,10.9,10.67,10.9,
842,2012-11-05,10.8,10.88,10.61,10.75,
841,2012-11-04,10.64,10.9,10.51,10.8,
840,2012-11-03,10.47,10.65,10.4,10.64,
839,2012-11-02,10.57,10.8,10.33,10.47,
838,2012-11-01,11.2,11.28,10.4,10.57,
837,2012-10-31,10.89,11.21,10.71,11.2,
836,2012-10-30,10.6,10.89,10.58,10.89,
835,2012-10-29,10.7,10.94,10.32,10.6,
834,2012-10-28,10.26,10.95,10.25,10.7,
833,2012-10-27,10.17,10.84,9.82,10.26,
832,2012-10-26,10.86,10.95,9.74,10.17,
831,2012-10-25,11.65,11.7,10.52,10.86,
830,2012-10-24,11.65,11.79,11.59,11.65,
829,2012-10-23,11.71,12.0,11.41,11.65,
828,2012-10-22,11.63,11.81,11.47,11.71,
827,2012-10-21,11.74,11.77,11.61,11.63,
826,2012-10-20,11.74,11.85,11.56,11.74,
825,2012-10-19,11.94,11.97,11.62,11.74,
824,2012-10-18,11.81,11.96,11.75,11.94,
823,2012-10-17,11.85,11.96,11.7,11.81,
822,2012-10-16,11.84,11.99,11.5,11.85,
821,2012-10-15,11.74,11.99,11.43,11.84,
820,2012-10-14,11.86,12.03,11.5,11.74,
819,2012-10-13,12.0,12.11,11.85,11.86,
818,2012-10-12,12.03,12.15,11.92,12.0,
817,2012-10-11,12.12,12.15,11.86,12.03,
816,2012-10-10,11.9,12.19,11.77,12.12,
815,2012-10-09,11.78,12.35,11.57,11.9,
814,2012-10-08,11.8,11.95,10.62,11.78,
813,2012-10-07,12.51,12.62,11.7,11.8,
812,2012-10-06,12.69,12.86,12.35,12.51,
811,2012-10-05,12.85,12.97,12.51,12.69,
810,2012-10-04,12.89,13.09,12.6,12.85,
809,2012-10-03,12.84,12.99,12.68,12.89,
808,2012-10-02,12.4,12.88,12.34,12.84,
807,2012-10-01,12.4,12.48,12.32,12.4,
806,2012-09-30,12.36,12.45,12.3,12.4,
805,2012-09-29,12.39,12.49,12.21,12.36,
804,2012-09-28,12.31,12.45,12.12,12.39,
803,2012-09-27,12.27,12.4,12.21,12.31,
802,2012-09-26,12.2,12.46,12.02,12.27,
801,2012-09-25,12.1,12.23,12.01,12.2,
800,2012-09-24,12.19,12.3,11.95,12.1,
799,2012-09-23,12.24,12.27,11.63,12.19,
798,2012-09-22,12.37,12.4,12.14,12.24,
797,2012-09-21,12.28,12.5,12.01,12.37,
796,2012-09-20,12.57,12.66,12.25,12.28,
795,2012-09-19,12.25,12.69,12.15,12.57,
794,2012-09-18,11.89,12.35,11.84,12.25,
793,2012-09-17,11.87,11.96,11.77,11.89,
792,2012-09-16,11.75,11.99,11.72,11.87,
791,2012-09-15,11.67,11.79,11.6,11.75,
790,2012-09-14,11.4,11.8,11.32,11.67,
789,2012-09-13,11.36,11.4,11.22,11.4,
788,2012-09-12,11.33,11.39,10.78,11.36,
787,2012-09-11,11.17,11.35,10.88,11.33,
786,2012-09-10,11.02,11.19,10.87,11.17,
785,2012-09-09,11.04,11.14,10.92,11.02,
784,2012-09-08,11.0,11.14,10.77,11.04,
783,2012-09-07,11.18,11.21,10.95,11.0,
782,2012-09-06,11.0,11.29,10.64,11.18,
781,2012-09-05,10.38,11.17,10.26,11.0,
780,2012-09-04,10.53,10.53,10.15,10.38,
779,2012-09-03,10.2,10.59,10.09,10.53,
778,2012-09-02,9.97,10.36,9.72,10.2,
777,2012-09-01,10.16,10.3,9.78,9.97,
776,2012-08-31,10.78,10.83,9.66,10.16,
775,2012-08-30,10.92,10.93,10.6,10.78,
774,2012-08-29,10.94,11.13,10.55,10.92,
773,2012-08-28,10.95,11.21,10.5,10.94,
772,2012-08-27,10.61,12.15,10.54,10.95,
771,2012-08-26,10.52,10.62,10.45,10.61,
770,2012-08-25,10.6,10.63,10.2,10.52,
769,2012-08-24,10.1,10.62,9.85,10.6,
768,2012-08-23,9.81,10.25,9.71,10.1,
767,2012-08-22,9.92,10.1,9.57,9.81,
766,2012-08-21,10.1,10.3,9.7,9.92,
765,2012-08-20,8.0,10.5,7.81,10.1,
764,2012-08-19,11.61,11.62,7.58,8.0,
763,2012-08-18,11.58,12.9,11.02,11.61,
762,2012-08-17,13.5,15.4,10.6,11.58,
761,2012-08-16,13.25,13.84,12.5,13.5,
760,2012-08-15,12.19,13.25,12.16,13.25,
759,2012-08-14,12.04,12.34,11.89,12.19,
758,2012-08-13,11.62,12.05,11.49,12.04,
757,2012-08-12,11.51,11.77,11.45,11.62,
756,2012-08-11,11.39,11.6,11.39,11.51,
755,2012-08-10,11.06,11.6,11.01,11.39,
754,2012-08-09,11.06,12.0,10.8,11.06,
753,2012-08-08,11.1,11.15,10.85,11.06,
752,2012-08-07,10.86,11.1,10.65,11.1,
751,2012-08-06,10.87,11.19,10.64,10.86,
750,2012-08-05,10.98,11.29,10.11,10.87,
749,2012-08-04,10.97,11.3,10.53,10.98,
748,2012-08-03,10.53,11.12,10.3,10.97,
747,2012-08-02,9.55,11.0,9.41,10.53,
746,2012-08-01,9.35,9.65,9.11,9.55,
745,2012-07-31,9.1,9.44,9.08,9.35,
744,2012-07-30,8.71,9.15,8.7,9.1,
743,2012-07-29,8.89,8.89,8.7,8.71,
742,2012-07-28,8.9,8.93,8.71,8.89,
741,2012-07-27,8.9,8.95,8.81,8.9,
740,2012-07-26,8.8,8.9,8.6,8.9,
739,2012-07-25,8.6,8.9,8.37,8.8,
738,2012-07-24,8.45,8.85,8.34,8.6,
737,2012-07-23,8.41,9.2,7.75,8.45,
736,2012-07-22,8.85,8.97,8.27,8.41,
735,2012-07-21,8.52,9.7,7.96,8.85,
734,2012-07-20,8.87,8.87,7.6,8.52,
733,2012-07-19,9.11,9.23,8.82,8.87,
732,2012-07-18,8.8,9.4,8.5,9.11,
731,2012-07-17,8.5,9.49,7.32,8.8,
730,2012-07-16,7.62,8.65,7.62,8.5,
729,2012-07-15,7.54,7.7,7.45,7.62,
728,2012-07-14,7.67,7.67,7.52,7.54,
727,2012-07-13,7.76,7.82,7.42,7.67,
726,2012-07-12,7.15,7.9,7.1,7.76,
725,2012-07-11,7.2,7.26,7.02,7.15,
724,2012-07-10,7.02,7.25,6.96,7.2,
723,2012-07-09,6.8,7.1,6.74,7.02,
722,2012-07-08,6.76,6.86,6.72,6.8,
721,2012-07-07,6.65,6.87,6.63,6.76,
720,2012-07-06,6.67,6.72,6.55,6.65,
719,2012-07-05,6.51,6.77,6.48,6.67,
718,2012-07-04,6.45,6.55,6.45,6.51,
717,2012-07-03,6.76,6.76,6.4,6.45,
716,2012-07-02,6.63,6.77,6.58,6.76,
715,2012-07-01,6.69,6.69,6.54,6.63,
714,2012-06-30,6.65,6.69,6.6,6.69,
713,2012-06-29,6.61,6.68,6.54,6.65,
712,2012-06-28,6.65,6.67,6.49,6.61,
711,2012-06-27,6.42,6.65,6.4,6.65,
710,2012-06-26,6.3,6.47,6.29,6.42,
709,2012-06-25,6.35,6.45,6.22,6.3,
708,2012-06-24,6.43,6.47,6.35,6.35,
707,2012-06-23,6.55,6.65,6.4,6.43,
706,2012-06-22,6.68,6.8,6.43,6.55,
705,2012-06-21,6.67,6.8,6.56,6.68,
704,2012-06-20,6.5,6.71,6.45,6.67,
703,2012-06-19,6.31,6.53,6.28,6.5,
702,2012-06-18,6.16,6.36,6.03,6.31,
701,2012-06-17,6.4,6.53,6.1,6.16,
700,2012-06-16,6.5,6.6,6.26,6.4,
699,2012-06-15,5.95,6.59,5.88,6.5,
698,2012-06-14,5.93,5.97,5.81,5.95,
697,2012-06-13,5.7,5.96,5.66,5.93,
696,2012-06-12,5.57,5.75,5.5,5.7,
695,2012-06-11,5.47,5.6,5.43,5.57,
694,2012-06-10,5.56,5.58,5.43,5.47,
693,2012-06-09,5.63,5.7,5.46,5.56,
692,2012-06-08,5.59,5.66,5.56,5.63,
691,2012-06-07,5.46,5.59,5.41,5.59,
690,2012-06-06,5.44,5.49,5.39,5.46,
689,2012-06-05,5.27,5.5,5.22,5.44,
688,2012-06-04,5.21,5.28,5.18,5.27,
687,2012-06-03,5.25,5.25,5.21,5.21,
686,2012-06-02,5.27,5.27,5.21,5.25,
685,2012-06-01,5.18,5.28,5.18,5.27,
684,2012-05-31,5.14,5.2,5.11,5.18,
683,2012-05-30,5.15,5.17,5.1,5.14,
682,2012-05-29,5.14,5.16,5.01,5.15,
681,2012-05-28,5.14,5.16,5.11,5.14,
680,2012-05-27,5.1,5.15,5.1,5.14,
679,2012-05-26,5.15,5.15,5.1,5.1,
678,2012-05-25,5.12,5.15,5.1,5.15,
677,2012-05-24,5.14,5.15,5.07,5.12,
676,2012-05-23,5.1,5.17,5.07,5.14,
675,2012-05-22,5.1,5.12,5.05,5.1,
674,2012-05-21,5.09,5.13,5.06,5.1,
673,2012-05-20,5.1,5.15,5.09,5.09,
672,2012-05-19,5.12,5.14,5.07,5.1,
671,2012-05-18,5.1,5.13,5.06,5.12,
670,2012-05-17,5.09,5.1,5.05,5.1,
669,2012-05-16,5.04,5.13,5.0,5.09,
668,2012-05-15,5.01,5.04,4.95,5.04,
667,2012-05-14,4.93,5.04,4.9,5.01,
666,2012-05-13,4.95,5.0,4.92,4.93,
665,2012-05-12,4.96,5.0,4.92,4.95,
664,2012-05-11,4.85,5.0,4.8,4.96,
663,2012-05-10,5.04,5.13,4.8,4.85,
662,2012-05-09,5.05,5.1,5.0,5.04,
661,2012-05-08,5.06,5.1,4.96,5.05,
660,2012-05-07,5.05,5.1,4.97,5.06,
659,2012-05-06,5.08,5.1,5.01,5.05,
658,2012-05-05,5.07,5.12,5.03,5.08,
657,2012-05-04,5.13,5.15,5.07,5.07,
656,2012-05-03,5.07,5.18,5.02,5.13,
655,2012-05-02,5.0,5.18,4.97,5.07,
654,2012-05-01,4.95,5.0,4.92,5.0,
653,2012-04-30,4.9,5.0,4.87,4.95,
652,2012-04-29,4.98,5.02,4.88,4.9,
651,2012-04-28,5.11,5.11,4.85,4.98,
650,2012-04-27,5.1,5.12,5.03,5.11,
649,2012-04-26,5.13,5.17,4.99,5.1,
648,2012-04-25,5.1,5.18,5.04,5.13,
647,2012-04-24,4.96,5.2,4.95,5.1,
646,2012-04-23,5.2,5.22,4.96,4.96,
645,2012-04-22,5.26,5.32,5.1,5.2,
644,2012-04-21,5.35,5.48,5.11,5.26,
643,2012-04-20,5.14,5.48,5.1,5.35,
642,2012-04-19,5.12,5.19,5.1,5.14,
641,2012-04-18,4.98,5.18,4.96,5.12,
640,2012-04-17,4.93,5.02,4.93,4.98,
639,2012-04-16,4.97,4.98,4.91,4.93,
638,2012-04-15,4.96,4.98,4.86,4.97,
637,2012-04-14,4.94,5.03,4.9,4.96,
636,2012-04-13,4.92,4.94,4.73,4.94,
635,2012-04-12,4.93,4.95,4.84,4.92,
634,2012-04-11,4.84,4.98,4.79,4.93,
633,2012-04-10,4.87,4.9,4.76,4.84,
632,2012-04-09,4.79,4.88,4.73,4.87,
631,2012-04-08,4.69,4.8,4.62,4.79,
630,2012-04-07,4.95,4.95,4.69,4.69,
629,2012-04-06,4.92,4.98,4.88,4.95,
628,2012-04-05,4.91,4.93,4.87,4.92,
627,2012-04-04,4.95,4.97,4.89,4.91,
626,2012-04-03,4.97,4.99,4.81,4.95,
625,2012-04-02,4.83,5.08,4.76,4.97,
624,2012-04-01,4.91,4.92,4.73,4.83,
623,2012-03-31,4.86,4.95,4.82,4.91,
622,2012-03-30,4.81,4.88,4.72,4.86,
621,2012-03-29,4.79,4.86,4.71,4.81,
620,2012-03-28,4.81,4.84,4.72,4.79,
619,2012-03-27,4.62,4.85,4.49,4.81,
618,2012-03-26,4.55,4.74,4.52,4.62,
617,2012-03-25,4.68,4.68,4.3,4.55,
616,2012-03-24,4.69,4.73,4.6,4.68,
615,2012-03-23,4.7,4.79,4.6,4.69,
614,2012-03-22,4.81,4.88,4.6,4.7,
613,2012-03-21,4.84,4.87,4.75,4.81,
612,2012-03-20,4.69,4.9,4.59,4.84,
611,2012-03-19,5.28,5.31,4.5,4.69,
610,2012-03-18,5.22,5.34,5.21,5.28,
609,2012-03-17,5.34,5.4,5.21,5.22,
608,2012-03-16,5.33,5.4,5.3,5.34,
607,2012-03-15,5.38,5.45,5.26,5.33,
606,2012-03-14,5.27,5.45,5.25,5.38,
605,2012-03-13,4.89,5.41,4.87,5.27,
604,2012-03-12,4.91,4.95,4.86,4.89,
603,2012-03-11,4.83,4.99,4.81,4.91,
602,2012-03-10,4.86,4.91,4.75,4.83,
601,2012-03-09,4.93,4.95,4.82,4.86,
600,2012-03-08,4.94,5.0,4.76,4.93,
599,2012-03-07,4.99,5.05,4.84,4.94,
598,2012-03-06,4.98,5.07,4.9,4.99,
597,2012-03-05,4.82,5.05,4.82,4.98,
596,2012-03-04,4.61,4.95,4.61,4.82,
595,2012-03-03,4.7,4.78,4.51,4.61,
594,2012-03-02,4.92,4.95,4.51,4.7,
593,2012-03-01,4.86,4.99,4.86,4.92,
592,2012-02-29,4.87,4.9,4.8,4.86,
591,2012-02-28,4.96,5.0,4.74,4.87,
590,2012-02-27,4.92,4.99,4.89,4.96,
589,2012-02-26,4.77,5.1,4.77,4.92,
588,2012-02-25,5.03,5.07,4.65,4.77,
587,2012-02-24,5.01,5.1,4.83,5.03,
586,2012-02-23,4.42,5.2,4.42,5.01,
585,2012-02-22,4.27,4.54,4.27,4.42,
584,2012-02-21,4.36,4.4,4.21,4.27,
583,2012-02-20,4.39,4.47,4.29,4.36,
582,2012-02-19,4.22,4.52,4.18,4.39,
581,2012-02-18,4.41,4.5,4.12,4.22,
580,2012-02-17,4.27,4.77,4.23,4.41,
579,2012-02-16,4.33,4.44,3.88,4.27,
578,2012-02-15,4.46,4.88,4.2,4.33,
577,2012-02-14,5.26,5.45,4.21,4.46,
576,2012-02-13,5.51,5.72,5.2,5.26,
575,2012-02-12,5.6,5.85,5.43,5.51,
574,2012-02-11,5.91,6.0,5.54,5.6,
573,2012-02-10,5.83,5.99,5.8,5.91,
572,2012-02-09,5.6,5.92,5.5,5.83,
571,2012-02-08,5.69,5.85,5.3,5.6,
570,2012-02-07,5.45,5.78,5.45,5.69,
569,2012-02-06,5.69,5.72,5.45,5.45,
568,2012-02-05,5.87,5.88,5.45,5.69,
567,2012-02-04,5.96,5.99,5.84,5.87,
566,2012-02-03,6.1,6.14,5.72,5.96,
565,2012-02-02,6.08,6.2,5.82,6.1,
564,2012-02-01,5.48,6.2,5.47,6.08,
563,2012-01-31,5.49,5.65,5.43,5.48,
562,2012-01-30,5.38,5.6,5.37,5.49,
561,2012-01-29,5.63,5.7,5.33,5.38,
560,2012-01-28,5.29,5.76,5.26,5.63,
559,2012-01-27,5.34,5.51,5.05,5.29,
558,2012-01-26,5.75,5.92,5.3,5.34,
557,2012-01-25,6.29,6.32,5.5,5.75,
556,2012-01-24,6.36,6.39,6.22,6.29,
555,2012-01-23,6.31,6.39,6.21,6.36,
554,2012-01-22,6.18,6.45,6.1,6.31,
553,2012-01-21,6.49,6.55,6.1,6.18,
552,2012-01-20,6.36,6.58,6.26,6.49,
551,2012-01-19,5.92,6.36,5.87,6.36,
550,2012-01-18,5.6,6.95,5.1,5.92,
549,2012-01-17,6.68,6.95,4.64,5.6,
548,2012-01-16,7.0,7.19,6.51,6.68,
547,2012-01-15,6.75,7.08,6.74,7.0,
546,2012-01-14,6.41,6.95,6.22,6.75,
545,2012-01-13,6.8,6.8,6.4,6.41,
544,2012-01-12,6.9,7.0,6.34,6.8,
543,2012-01-11,6.36,7.14,6.36,6.9,
542,2012-01-10,6.33,6.89,6.0,6.36,
541,2012-01-09,7.11,7.19,5.81,6.33,
540,2012-01-08,6.81,7.2,6.73,7.11,
539,2012-01-07,6.7,7.02,6.38,6.81,
538,2012-01-06,6.95,7.21,6.13,6.7,
537,2012-01-05,5.57,7.22,5.57,6.95,
536,2012-01-04,4.88,5.7,4.75,5.57,
535,2012-01-03,5.22,5.29,4.65,4.88,
534,2012-01-02,5.27,5.47,4.8,5.22,
533,2012-01-01,4.72,5.5,4.62,5.27,
532,2011-12-31,4.25,5.0,4.2,4.72,
531,2011-12-30,4.17,4.3,4.06,4.25,
530,2011-12-29,4.19,4.33,4.12,4.17,
529,2011-12-28,4.07,4.25,3.99,4.19,
528,2011-12-27,4.02,4.1,3.96,4.07,
527,2011-12-26,4.22,4.31,3.81,4.02,
526,2011-12-25,3.94,4.39,3.78,4.22,
525,2011-12-24,3.95,3.97,3.86,3.94,
524,2011-12-23,3.89,3.95,3.82,3.95,
523,2011-12-22,3.89,3.99,3.51,3.89,
522,2011-12-21,3.95,4.04,3.81,3.89,
521,2011-12-20,3.52,4.5,3.48,3.95,
520,2011-12-19,3.19,3.7,3.19,3.52,
519,2011-12-18,3.2,3.22,3.18,3.19,
518,2011-12-17,3.2,3.23,3.16,3.2,
517,2011-12-16,3.2,3.22,3.15,3.2,
516,2011-12-15,3.15,3.21,3.11,3.2,
515,2011-12-14,3.25,3.25,2.99,3.15,
514,2011-12-13,3.14,3.25,3.14,3.25,
513,2011-12-12,3.25,3.29,3.08,3.14,
512,2011-12-11,3.05,3.38,2.99,3.25,
511,2011-12-10,2.97,3.13,2.93,3.05,
510,2011-12-09,2.98,3.04,2.93,2.97,
509,2011-12-08,2.99,3.01,2.88,2.98,
508,2011-12-07,3.03,3.08,2.93,2.99,
507,2011-12-06,2.88,3.05,2.87,3.03,
506,2011-12-05,2.83,2.93,2.78,2.88,
505,2011-12-04,2.79,2.9,2.61,2.83,
504,2011-12-03,3.12,3.13,2.75,2.79,
503,2011-12-02,3.06,3.14,3.03,3.12,
502,2011-12-01,2.97,3.14,2.93,3.06,
501,2011-11-30,2.75,3.09,2.73,2.97,
500,2011-11-29,2.55,2.98,2.54,2.75,
499,2011-11-28,2.48,2.55,2.44,2.55,
498,2011-11-27,2.47,2.49,2.42,2.48,
497,2011-11-26,2.51,2.53,2.41,2.47,
496,2011-11-25,2.43,2.53,2.37,2.51,
495,2011-11-24,2.33,2.56,2.31,2.43,
494,2011-11-23,2.33,2.38,2.27,2.33,
493,2011-11-22,2.29,2.35,2.25,2.33,
492,2011-11-21,2.2,2.31,2.17,2.29,
491,2011-11-20,2.2,2.5,2.15,2.2,
490,2011-11-19,2.05,2.26,2.0,2.2,
489,2011-11-18,2.25,2.39,2.0,2.05,
488,2011-11-17,2.56,2.59,1.99,2.25,
487,2011-11-16,2.33,2.6,2.3,2.56,
486,2011-11-15,2.22,2.49,2.11,2.33,
485,2011-11-14,3.0,3.0,2.1,2.22,
484,2011-11-13,3.03,3.05,2.95,3.0,
483,2011-11-12,3.08,3.11,3.01,3.03,
482,2011-11-11,2.84,3.11,2.82,3.08,
481,2011-11-10,2.95,2.97,2.8,2.84,
480,2011-11-09,3.04,3.11,2.89,2.95,
479,2011-11-08,3.01,3.21,3.01,3.04,
478,2011-11-07,2.96,3.03,2.95,3.01,
477,2011-11-06,2.97,3.0,2.92,2.96,
476,2011-11-05,3.11,3.15,2.85,2.97,
475,2011-11-04,3.15,3.21,3.01,3.11,
474,2011-11-03,3.25,3.28,3.1,3.15,
473,2011-11-02,3.15,3.44,3.14,3.25,
472,2011-11-01,3.25,3.35,3.07,3.15,
471,2011-10-31,3.27,3.32,3.07,3.25,
470,2011-10-30,3.58,3.65,3.2,3.27,
469,2011-10-29,3.19,3.83,3.14,3.58,
468,2011-10-28,3.04,3.26,2.91,3.19,
467,2011-10-27,2.77,3.09,2.73,3.04,
466,2011-10-26,2.77,2.85,2.65,2.77,
465,2011-10-25,2.55,3.04,2.44,2.77,
464,2011-10-24,3.17,3.19,2.48,2.55,
463,2011-10-23,3.16,3.2,2.95,3.17,
462,2011-10-22,2.57,3.3,2.55,3.16,
461,2011-10-21,2.35,2.72,2.33,2.57,
460,2011-10-20,2.27,2.39,2.22,2.35,
459,2011-10-19,2.42,2.54,2.04,2.27,
458,2011-10-18,2.56,2.9,2.31,2.42,
457,2011-10-17,3.56,3.74,2.26,2.56,
456,2011-10-16,3.84,3.9,3.4,3.56,
455,2011-10-15,3.99,4.05,3.71,3.84,
454,2011-10-14,4.05,4.11,3.95,3.99,
453,2011-10-13,4.15,4.2,4.0,4.05,
452,2011-10-12,3.93,4.45,3.9,4.15,
451,2011-10-11,4.1,4.1,3.85,3.93,
450,2011-10-10,4.1,4.2,4.01,4.1,
449,2011-10-09,4.01,4.39,4.01,4.1,
448,2011-10-08,4.27,4.34,3.83,4.01,
447,2011-10-07,4.73,4.8,3.78,4.27,
446,2011-10-06,4.87,4.9,4.5,4.73,
445,2011-10-05,4.96,5.03,4.83,4.87,
444,2011-10-04,5.02,5.03,4.92,4.96,
443,2011-10-03,5.03,5.04,4.89,5.02,
442,2011-10-02,5.03,5.1,4.91,5.03,
441,2011-10-01,5.14,5.25,4.86,5.03,
440,2011-09-30,4.78,5.35,4.74,5.14,
439,2011-09-29,4.77,4.8,4.67,4.78,
438,2011-09-28,4.92,4.97,4.63,4.77,
437,2011-09-27,4.87,5.13,4.78,4.92,
436,2011-09-26,5.33,5.4,4.72,4.87,
435,2011-09-25,5.47,5.49,5.32,5.33,
434,2011-09-24,5.55,5.64,5.32,5.47,
433,2011-09-23,5.43,5.71,5.41,5.55,
432,2011-09-22,5.61,5.83,5.29,5.43,
431,2011-09-21,6.11,6.29,5.06,5.61,
430,2011-09-20,5.46,6.8,5.45,6.11,
429,2011-09-19,5.2,5.64,4.9,5.46,
428,2011-09-18,4.77,5.6,4.72,5.2,
427,2011-09-17,4.82,4.93,4.7,4.77,
426,2011-09-16,4.84,4.99,4.61,4.82,
425,2011-09-15,5.62,5.62,4.44,4.84,
424,2011-09-14,5.8,5.85,5.32,5.62,
423,2011-09-13,6.08,6.09,5.7,5.8,
422,2011-09-12,5.86,6.58,5.41,6.08,
421,2011-09-11,4.77,7.4,4.6,5.86,
420,2011-09-10,5.03,5.49,4.63,4.77,
419,2011-09-09,6.53,6.58,4.18,5.03,
418,2011-09-08,7.19,7.2,6.51,6.53,
417,2011-09-07,6.86,7.6,6.53,7.19,
416,2011-09-06,7.61,7.66,6.12,6.86,
415,2011-09-05,8.18,8.19,7.25,7.61,
414,2011-09-04,8.48,8.49,7.85,8.18,
413,2011-09-03,8.64,8.69,8.36,8.48,
412,2011-09-02,8.21,8.71,8.21,8.64,
411,2011-09-01,8.2,8.36,8.1,8.21,
410,2011-08-31,8.79,8.79,8.01,8.2,
409,2011-08-30,8.97,9.0,8.55,8.79,
408,2011-08-29,9.07,9.27,8.65,8.97,
407,2011-08-28,8.59,9.48,8.45,9.07,
406,2011-08-27,8.18,9.11,8.12,8.59,
405,2011-08-26,9.66,9.89,7.64,8.18,
404,2011-08-25,10.85,10.89,9.1,9.66,
403,2011-08-24,10.94,11.08,10.83,10.85,
402,2011-08-23,10.9,11.3,10.81,10.94,
401,2011-08-22,11.31,11.5,10.51,10.9,
400,2011-08-21,11.45,11.51,11.31,11.31,
399,2011-08-20,11.65,11.69,11.4,11.45,
398,2011-08-19,10.83,11.81,10.83,11.65,
397,2011-08-18,10.95,11.05,10.81,10.83,
396,2011-08-17,10.96,11.1,10.66,10.95,
395,2011-08-16,11.15,11.32,10.81,10.96,
394,2011-08-15,10.8,11.89,10.72,11.15,
393,2011-08-14,10.13,11.24,9.62,10.8,
392,2011-08-13,9.46,10.25,9.28,10.13,
391,2011-08-12,9.46,9.8,8.91,9.46,
390,2011-08-11,9.98,10.5,8.45,9.46,
389,2011-08-10,9.99,10.4,9.5,9.98,
388,2011-08-09,7.8,12.1,7.67,9.99,
387,2011-08-08,7.9,8.16,7.06,7.8,
386,2011-08-07,6.55,9.47,6.01,7.9,
385,2011-08-06,9.8,9.95,5.74,6.55,
384,2011-08-05,10.75,10.99,9.5,9.8,
383,2011-08-04,9.26,11.15,9.26,10.75,
382,2011-08-03,12.05,12.16,8.7,9.26,
381,2011-08-02,13.09,13.1,11.5,12.05,
380,2011-08-01,13.35,13.55,12.85,13.09,
379,2011-07-31,13.53,14.9,12.83,13.35,
378,2011-07-30,13.5,13.63,13.45,13.53,
377,2011-07-29,13.49,13.7,13.33,13.5,
376,2011-07-28,13.94,13.94,13.31,13.49,
375,2011-07-27,13.88,14.13,13.85,13.94,
374,2011-07-26,14.05,14.05,13.77,13.88,
373,2011-07-25,13.98,14.72,13.76,14.05,
372,2011-07-24,13.68,14.1,13.6,13.98,
371,2011-07-23,13.7,13.76,13.51,13.68,
370,2011-07-22,13.61,13.81,13.45,13.7,
369,2011-07-21,13.69,13.78,13.4,13.61,
368,2011-07-20,13.85,14.0,13.4,13.69,
367,2011-07-19,13.48,14.7,13.44,13.85,
366,2011-07-18,13.16,13.92,12.51,13.48,
365,2011-07-17,13.72,13.75,13.02,13.16,
364,2011-07-16,13.81,13.81,13.5,13.72,
363,2011-07-15,13.99,14.09,13.5,13.81,
362,2011-07-14,13.95,14.07,13.7,13.99,
361,2011-07-13,14.01,14.15,13.91,13.95,
360,2011-07-12,14.21,14.64,13.9,14.01,
359,2011-07-11,14.9,15.2,13.8,14.21,
358,2011-07-10,14.38,15.68,14.35,14.9,
357,2011-07-09,14.31,14.7,14.02,14.38,
